"","x"
"558",0.00826442875188133
"559",0.00826442875188133
"560",0.00826442875188133
"561",0.00826442875188133
"562",0.00826442875188133
"563",0.00826442875188133
"564",0.00826442875188133
"565",0.0102688400484482
"566",0.0102688400484482
"567",0.0102688400484482
"568",0.0102688400484482
"569",0.0102688400484482
"570",0.0102688400484482
"571",0.0102688400484482
"572",0.0102688400484482
"573",0.0102688400484482
"574",0.0102688400484482
"575",0.0102688400484482
"576",0.0102688400484482
"577",0.00821926826123764
"578",0.00821926826123764
"579",0.00821926826123764
"580",0.00821926826123764
"581",0.00821926826123764
"582",0.00821926826123764
"583",0.00821926826123764
"584",0.00821926826123764
"585",0.00821926826123764
"586",0.00821926826123764
"587",0.00821926826123764
"588",0.00821926826123764
"589",0.0109647641615466
"590",0.0109647641615466
"591",0.0109647641615466
"592",0.0109647641615466
"593",0.0109647641615466
"594",0.0109647641615466
"595",0.0109647641615466
"596",0.0109647641615466
"597",0.0109647641615466
"598",0.0109647641615466
"599",0.0109647641615466
"600",0.0109647641615466
"601",0.00843591182395997
"602",0.00843591182395997
"603",0.00843591182395997
"604",0.00843591182395997
"605",0.00843591182395997
"606",0.00843591182395997
"607",0.00843591182395997
"608",0.00843591182395997
"609",0.00843591182395997
"610",0.00843591182395997
"611",0.00843591182395997
"612",0.00843591182395997
"613",0.0109668649800796
"614",0.0109668649800796
"615",0.0109668649800796
"616",0.0109668649800796
"617",0.0109668649800796
"618",0.0109668649800796
"619",0.0109668649800796
"620",0.0109668649800796
"621",0.0109668649800796
"622",0.0109668649800796
"623",0.0109668649800796
"624",0.0109668649800796
"625",0.00839806435999463
"626",0.00839806435999463
"627",0.00839806435999463
"628",0.00839806435999463
"629",0.00839806435999463
"630",0.00839806435999463
"631",0.00839806435999463
"632",0.00839806435999463
"633",0.00839806435999463
"634",0.00839806435999463
"635",0.00839806435999463
"636",0.00839806435999463
"637",0.0102185633750517
"638",0.0102185633750517
"639",0.0102185633750517
"640",0.0102185633750517
"641",0.0102185633750517
"642",0.0102185633750517
"643",0.0102185633750517
"644",0.0102185633750517
"645",0.0102185633750517
"646",0.0102185633750517
"647",0.0102185633750517
"648",0.0102185633750517
"649",0.00903014410705782
"650",0.00903014410705782
"651",0.00903014410705782
"652",0.00903014410705782
"653",0.00903014410705782
"654",0.00903014410705782
"655",0.00903014410705782
"656",0.00903014410705782
"657",0.00903014410705782
"658",0.00903014410705782
"659",0.00903014410705782
"660",0.00903014410705782
"661",0.0100808276517681
"662",0.0100808276517681
"663",0.0100808276517681
"664",0.0100808276517681
"665",0.0100808276517681
"666",0.0100808276517681
"667",0.0100808276517681
"668",0.0100808276517681
"669",0.0100808276517681
"670",0.0100808276517681
"671",0.0100808276517681
"672",0.0100808276517681
"673",0.00908328362760757
"674",0.00908328362760757
"675",0.00908328362760757
"676",0.00908328362760757
"677",0.00908328362760757
"678",0.00908328362760757
"679",0.00908328362760757
"680",0.00908328362760757
"681",0.00908328362760757
"682",0.00908328362760757
"683",0.00908328362760757
"684",0.00908328362760757
"685",0.0107619964654987
"686",0.0107619964654987
"687",0.0107619964654987
"688",0.0107619964654987
"689",0.0107619964654987
"690",0.0107619964654987
"691",0.0107619964654987
"692",0.0107619964654987
"693",0.0107619964654987
"694",0.0107619964654987
"695",0.0107619964654987
"696",0.0107619964654987
"697",0.00952916519488956
"698",0.00952916519488956
"699",0.00952916519488956
"700",0.00952916519488956
"701",0.00952916519488956
"702",0.00952916519488956
"703",0.00952916519488956
"704",0.00952916519488956
"705",0.00952916519488956
"706",0.00952916519488956
"707",0.00952916519488956
"708",0.00952916519488956
"709",0.0100563247798061
"710",0.0100563247798061
"711",0.0100563247798061
"712",0.0100563247798061
"713",0.0100563247798061
"714",0.0100563247798061
"715",0.0100563247798061
"716",0.0100563247798061
"717",0.0100563247798061
"718",0.0100563247798061
"719",0.0100563247798061
"720",0.0100563247798061
"721",0.00954819065123202
"722",0.00954819065123202
"723",0.00954819065123202
"724",0.00954819065123202
"725",0.00954819065123202
"726",0.00954819065123202
"727",0.00954819065123202
"728",0.00954819065123202
"729",0.00954819065123202
"730",0.00954819065123202
"731",0.00954819065123202
"732",0.00954819065123202
"733",0.0100930505592909
"734",0.0100930505592909
"735",0.0100930505592909
"736",0.0100930505592909
"737",0.0100930505592909
"738",0.0100930505592909
"739",0.0100930505592909
"740",0.0100930505592909
"741",0.0100930505592909
"742",0.0100930505592909
"743",0.0100930505592909
"744",0.0100930505592909
"745",0.00967161331137212
"746",0.00967161331137212
"747",0.00967161331137212
"748",0.00967161331137212
"749",0.00967161331137212
"750",0.00967161331137212
"751",0.00967161331137212
"752",0.00967161331137212
"753",0.00967161331137212
"754",0.00967161331137212
"755",0.00967161331137212
"756",0.00967161331137212
"757",0.0101977418679376
"758",0.0101977418679376
"759",0.0101977418679376
"760",0.0101977418679376
"761",0.0101977418679376
"762",0.0101977418679376
"763",0.0101977418679376
"764",0.0101977418679376
"765",0.0101977418679376
"766",0.0101977418679376
"767",0.0101977418679376
"768",0.0101977418679376
"769",0.0105839053416144
"770",0.0105839053416144
"771",0.0105839053416144
"772",0.0105839053416144
"773",0.0105839053416144
"774",0.0105839053416144
"775",0.0105839053416144
"776",0.0105839053416144
"777",0.0105839053416144
"778",0.0105839053416144
"779",0.0105839053416144
"780",0.0105839053416144
"781",0.0100494025673297
"782",0.0100494025673297
"783",0.0100494025673297
"784",0.0100494025673297
"785",0.0100494025673297
"786",0.0100494025673297
"787",0.0100494025673297
"788",0.0100494025673297
"789",0.0100494025673297
"790",0.0100494025673297
"791",0.0100494025673297
"792",0.0100494025673297
"793",0.0109520915639819
"794",0.0109520915639819
"795",0.0109520915639819
"796",0.0109520915639819
"797",0.0109520915639819
"798",0.0109520915639819
"799",0.0109520915639819
"800",0.0109520915639819
"801",0.0109520915639819
"802",0.0109520915639819
"803",0.0109520915639819
"804",0.0109520915639819
"805",0.00965127927497567
"806",0.00965127927497567
"807",0.00965127927497567
"808",0.00965127927497567
"809",0.00965127927497567
"810",0.00965127927497567
"811",0.00965127927497567
"812",0.00965127927497567
"813",0.00965127927497567
"814",0.00965127927497567
"815",0.00965127927497567
"816",0.00965127927497567
"817",0.010945629841331
"818",0.010945629841331
"819",0.010945629841331
"820",0.010945629841331
"821",0.010945629841331
"822",0.010945629841331
"823",0.010945629841331
"824",0.010945629841331
"825",0.010945629841331
"826",0.010945629841331
"827",0.010945629841331
"828",0.010945629841331
"829",0.00966149685510531
"830",0.00966149685510531
"831",0.00966149685510531
"832",0.00966149685510531
"833",0.00966149685510531
"834",0.00966149685510531
"835",0.00966149685510531
"836",0.00966149685510531
"837",0.00966149685510531
"838",0.00966149685510531
"839",0.00966149685510531
"840",0.00966149685510531
"841",0.0111471734215202
"842",0.0111471734215202
"843",0.0111471734215202
"844",0.0111471734215202
"845",0.0111471734215202
"846",0.0111471734215202
"847",0.0111471734215202
"848",0.0111471734215202
"849",0.0111471734215202
"850",0.0111471734215202
"851",0.0111471734215202
"852",0.0111471734215202
"853",0.00952321521405819
"854",0.00952321521405819
"855",0.00952321521405819
"856",0.00952321521405819
"857",0.00952321521405819
"858",0.00952321521405819
"859",0.00952321521405819
"860",0.00952321521405819
"861",0.00952321521405819
"862",0.00952321521405819
"863",0.00952321521405819
"864",0.00952321521405819
"865",0.011246202747475
"866",0.011246202747475
"867",0.011246202747475
"868",0.011246202747475
"869",0.011246202747475
"870",0.011246202747475
"871",0.011246202747475
"872",0.011246202747475
"873",0.011246202747475
"874",0.011246202747475
"875",0.011246202747475
"876",0.011246202747475
"877",0.00964156080102896
"878",0.00964156080102896
"879",0.00964156080102896
"880",0.00964156080102896
"881",0.00964156080102896
"882",0.00964156080102896
"883",0.00964156080102896
"884",0.00964156080102896
"885",0.00964156080102896
"886",0.00964156080102896
"887",0.00964156080102896
"888",0.00964156080102896
"889",0.0121088235688869
"890",0.0121088235688869
"891",0.0121088235688869
"892",0.0121088235688869
"893",0.0121088235688869
"894",0.0121088235688869
"895",0.0121088235688869
"896",0.0121088235688869
"897",0.0121088235688869
"898",0.0121088235688869
"899",0.0121088235688869
"900",0.0121088235688869
"901",0.00974907412889503
"902",0.00974907412889503
"903",0.00974907412889503
"904",0.00974907412889503
"905",0.00974907412889503
"906",0.00974907412889503
"907",0.00974907412889503
"908",0.00974907412889503
"909",0.00974907412889503
"910",0.00974907412889503
"911",0.00974907412889503
"912",0.00974907412889503
"913",0.0118946200062543
"914",0.0118946200062543
"915",0.0118946200062543
"916",0.0118946200062543
"917",0.0118946200062543
"918",0.0118946200062543
"919",0.0118946200062543
"920",0.0118946200062543
"921",0.0118946200062543
"922",0.0118946200062543
"923",0.0118946200062543
"924",0.0118946200062543
"925",0.00964932054214296
"926",0.00964932054214296
"927",0.00964932054214296
"928",0.00964932054214296
"929",0.00964932054214296
"930",0.00964932054214296
"931",0.00964932054214296
"932",0.00964932054214296
"933",0.00964932054214296
"934",0.00964932054214296
"935",0.00964932054214296
"936",0.00964932054214296
"937",0.0123794603468664
"938",0.0123794603468664
"939",0.0123794603468664
"940",0.0123794603468664
"941",0.0123794603468664
"942",0.0123794603468664
"943",0.0123794603468664
"944",0.0123794603468664
"945",0.0123794603468664
"946",0.0123794603468664
"947",0.0123794603468664
"948",0.0123794603468664
"949",0.0106657038367759
"950",0.0106657038367759
"951",0.0106657038367759
"952",0.0106657038367759
"953",0.0106657038367759
"954",0.0106657038367759
"955",0.0106657038367759
"956",0.0106657038367759
"957",0.0106657038367759
"958",0.0106657038367759
"959",0.0106657038367759
"960",0.0106657038367759
"961",0.0115166562999102
"962",0.0115166562999102
"963",0.0115166562999102
"964",0.0115166562999102
"965",0.0115166562999102
"966",0.0115166562999102
"967",0.0115166562999102
"968",0.0115166562999102
"969",0.0115166562999102
"970",0.0115166562999102
"971",0.0115166562999102
"972",0.0115166562999102
"973",0.0106077853118287
"974",0.0106077853118287
"975",0.0106077853118287
"976",0.0106077853118287
"977",0.0106077853118287
"978",0.0106077853118287
"979",0.0106077853118287
"980",0.0106077853118287
"981",0.0106077853118287
"982",0.0106077853118287
"983",0.0106077853118287
"984",0.0106077853118287
"985",0.0107737004612644
"986",0.0107737004612644
"987",0.0107737004612644
"988",0.0107737004612644
"989",0.0107737004612644
"990",0.0107737004612644
"991",0.0107737004612644
"992",0.0107737004612644
"993",0.0107737004612644
"994",0.0107737004612644
"995",0.0107737004612644
"996",0.0107737004612644
"997",0.011474338126357
"998",0.011474338126357
"999",0.011474338126357
"1000",0.011474338126357
"1001",0.011474338126357
"1002",0.011474338126357
"1003",0.011474338126357
"1004",0.011474338126357
"1005",0.011474338126357
"1006",0.011474338126357
"1007",0.011474338126357
"1008",0.011474338126357
"1009",0.0110339493930068
"1010",0.0110339493930068
"1011",0.0110339493930068
"1012",0.0110339493930068
"1013",0.0110339493930068
"1014",0.0110339493930068
"1015",0.0110339493930068
"1016",0.0110339493930068
"1017",0.0110339493930068
"1018",0.0110339493930068
"1019",0.0110339493930068
"1020",0.0110339493930068
"1021",0.0126340205412068
"1022",0.0126340205412068
"1023",0.0126340205412068
"1024",0.0126340205412068
"1025",0.0126340205412068
"1026",0.0126340205412068
"1027",0.0126340205412068
"1028",0.0126340205412068
"1029",0.0126340205412068
"1030",0.0126340205412068
"1031",0.0126340205412068
"1032",0.0126340205412068
"1033",0.0107811008294958
"1034",0.0107811008294958
"1035",0.0107811008294958
"1036",0.0107811008294958
"1037",0.0107811008294958
"1038",0.0107811008294958
"1039",0.0107811008294958
"1040",0.0107811008294958
"1041",0.0107811008294958
"1042",0.0107811008294958
"1043",0.0107811008294958
"1044",0.0107811008294958
"1045",0.0123302560971852
"1046",0.0123302560971852
"1047",0.0123302560971852
"1048",0.0123302560971852
"1049",0.0123302560971852
"1050",0.0123302560971852
"1051",0.0123302560971852
"1052",0.0123302560971852
"1053",0.0123302560971852
"1054",0.0123302560971852
"1055",0.0123302560971852
"1056",0.0123302560971852
"1057",0.0106906011919224
"1058",0.0106906011919224
"1059",0.0106906011919224
"1060",0.0106906011919224
"1061",0.0106906011919224
"1062",0.0106906011919224
"1063",0.0106906011919224
"1064",0.0106906011919224
"1065",0.0106906011919224
"1066",0.0106906011919224
"1067",0.0106906011919224
"1068",0.0106906011919224
"1069",0.0137045892443074
"1070",0.0137045892443074
"1071",0.0137045892443074
"1072",0.0137045892443074
"1073",0.0137045892443074
"1074",0.0137045892443074
"1075",0.0137045892443074
"1076",0.0137045892443074
"1077",0.0137045892443074
"1078",0.0137045892443074
"1079",0.0137045892443074
"1080",0.0137045892443074
"1081",0.0106255514933629
"1082",0.0106255514933629
"1083",0.0106255514933629
"1084",0.0106255514933629
"1085",0.0106255514933629
"1086",0.0106255514933629
"1087",0.0106255514933629
"1088",0.0106255514933629
"1089",0.0106255514933629
"1090",0.0106255514933629
"1091",0.0106255514933629
"1092",0.0106255514933629
"1093",0.0126010507149035
"1094",0.0126010507149035
"1095",0.0126010507149035
"1096",0.0126010507149035
"1097",0.0126010507149035
"1098",0.0126010507149035
"1099",0.0126010507149035
"1100",0.0126010507149035
"1101",0.0126010507149035
"1102",0.0126010507149035
"1103",0.0126010507149035
"1104",0.0126010507149035
"1105",0.0105021551651434
"1106",0.0105021551651434
"1107",0.0105021551651434
"1108",0.0105021551651434
"1109",0.0105021551651434
"1110",0.0105021551651434
"1111",0.0105021551651434
"1112",0.0105021551651434
"1113",0.0105021551651434
"1114",0.0105021551651434
"1115",0.0105021551651434
"1116",0.0105021551651434
"1117",0.0133288957438742
"1118",0.0133288957438742
"1119",0.0133288957438742
"1120",0.0133288957438742
"1121",0.0133288957438742
"1122",0.0133288957438742
"1123",0.0133288957438742
"1124",0.0133288957438742
"1125",0.0133288957438742
"1126",0.0133288957438742
"1127",0.0133288957438742
"1128",0.0133288957438742
"1129",0.0109010079143701
"1130",0.0109010079143701
"1131",0.0109010079143701
"1132",0.0109010079143701
"1133",0.0109010079143701
"1134",0.0109010079143701
"1135",0.0109010079143701
"1136",0.0109010079143701
"1137",0.0109010079143701
"1138",0.0109010079143701
"1139",0.0109010079143701
"1140",0.0109010079143701
"1141",0.0129591607407615
"1142",0.0129591607407615
"1143",0.0129591607407615
"1144",0.0129591607407615
"1145",0.0129591607407615
"1146",0.0129591607407615
"1147",0.0129591607407615
"1148",0.0129591607407615
"1149",0.0129591607407615
"1150",0.0129591607407615
"1151",0.0129591607407615
"1152",0.0129591607407615
"1153",0.0114073084716205
"1154",0.0114073084716205
"1155",0.0114073084716205
"1156",0.0114073084716205
